Timestamp, RX_Bytes, TX_Bytes
1734752341, 0, 0
1734752342, 27966, 273876
1734752343, 48880, 294413
1734752344, 172410, 44446481
1734752345, 351865554, 351751171
1734752346, 441068879, 791420026
1734752347, 612247941, 1056527196
1734752348, 969920367, 1582511757
1734752349, 1413288807, 2326644380
1734752350, 1677552723, 2671523714
1734752351, 2030217205, 3204914516
1734752352, 2473611487, 3978060894
1734752353, 2827896882, 4636910461
1734752354, 3261179209, 5112915236
1734752355, 3358463610, 5472018001
1734752356, 3710443947, 5889365163
1734752357, 4142303101, 6394664626
1734752358, 4256240353, 6877757940
1734752359, 4594840615, 7323535707
1734752360, 4972159120, 7888621971
1734752361, 5389105222, 8634716786
1734752362, 5537318468, 8876686186
1734752363, 5653792259, 9246270428
1734752364, 5830036839, 9450638213
1734752365, 5830104135, 9492980395
1734752366, 5830121493, 9492999315
1734752367, 5830148871, 9493027617
